age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
58,blue-collar,married,secondary,no,535,no,no,unknown,189,4,-1,0,unknown,no
56,management,divorced,primary,no,7496,no,no,unknown,164,3,-1,0,unknown,no
57,blue-collar,married,primary,no,831,no,no,unknown,166,3,-1,0,unknown,no
52,entrepreneur,married,tertiary,no,1115,yes,no,unknown,124,2,-1,0,unknown,no
58,retired,divorced,primary,no,593,no,yes,unknown,204,2,-1,0,unknown,no
57,services,divorced,primary,no,1367,no,no,unknown,144,3,-1,0,unknown,no
57,housemaid,married,secondary,no,992,no,no,unknown,329,3,-1,0,unknown,no
54,retired,single,primary,no,767,no,no,unknown,42,2,-1,0,unknown,no
61,retired,married,secondary,no,173,no,no,unknown,182,2,-1,0,unknown,no
59,management,married,tertiary,no,2020,no,yes,unknown,250,2,-1,0,unknown,no
53,management,married,secondary,no,2522,no,no,unknown,478,2,-1,0,unknown,no
52,management,married,primary,no,48,no,no,unknown,135,2,-1,0,unknown,no
54,retired,married,secondary,no,1851,no,no,unknown,296,3,-1,0,unknown,no
59,admin.,married,unknown,no,0,no,no,unknown,242,2,-1,0,unknown,no
57,self-employed,married,unknown,no,964,no,no,unknown,70,5,-1,0,unknown,no
55,admin.,married,secondary,no,994,no,no,unknown,490,2,-1,0,unknown,no
54,retired,married,primary,no,1379,no,no,unknown,136,1,-1,0,unknown,no
53,retired,single,secondary,no,1846,no,no,unknown,95,1,-1,0,unknown,no
54,technician,married,secondary,no,2500,no,no,unknown,62,2,-1,0,unknown,no
59,retired,married,primary,no,1930,no,no,unknown,453,1,-1,0,unknown,no
60,services,divorced,secondary,no,47,no,no,unknown,360,1,-1,0,unknown,no
53,self-employed,married,tertiary,no,1128,no,no,unknown,29,1,-1,0,unknown,no
59,entrepreneur,married,tertiary,no,712,yes,no,unknown,109,1,-1,0,unknown,no
60,blue-collar,married,primary,no,3230,no,no,unknown,281,4,-1,0,unknown,no
59,management,married,tertiary,no,1574,no,no,unknown,181,1,-1,0,unknown,no
53,retired,divorced,secondary,no,-24,no,no,unknown,303,1,-1,0,unknown,no
59,retired,married,tertiary,no,307,no,yes,unknown,63,5,-1,0,unknown,no
57,housemaid,married,primary,no,625,no,yes,unknown,867,1,-1,0,unknown,yes
51,retired,married,secondary,no,1435,no,no,unknown,587,1,-1,0,unknown,yes
53,admin.,single,secondary,no,-285,no,yes,unknown,328,1,-1,0,unknown,no
54,management,married,tertiary,no,16843,no,no,unknown,116,1,-1,0,unknown,no
60,blue-collar,married,unknown,no,3538,no,no,unknown,261,1,-1,0,unknown,no
52,retired,married,unknown,no,293,no,no,unknown,706,1,-1,0,unknown,yes
58,admin.,married,primary,no,2232,no,no,unknown,219,1,-1,0,unknown,no
59,self-employed,married,secondary,no,1986,no,no,unknown,139,1,-1,0,unknown,no
51,admin.,single,unknown,no,196,no,no,unknown,98,1,-1,0,unknown,no
54,housemaid,married,unknown,no,4789,no,no,unknown,83,1,-1,0,unknown,no
51,blue-collar,married,unknown,no,1137,no,no,unknown,76,1,-1,0,unknown,no
58,management,married,unknown,no,0,no,no,unknown,145,1,-1,0,unknown,no
51,housemaid,married,unknown,no,819,no,no,unknown,316,1,-1,0,unknown,no
51,blue-collar,married,primary,no,7080,no,no,unknown,26,1,-1,0,unknown,no
60,retired,married,primary,no,6307,yes,no,unknown,362,1,-1,0,unknown,no
57,housemaid,married,primary,no,58,no,no,unknown,510,1,-1,0,unknown,no
57,housemaid,divorced,primary,no,395,no,no,unknown,125,1,-1,0,unknown,no
59,retired,single,secondary,no,1150,no,no,unknown,91,1,-1,0,unknown,no
57,services,divorced,primary,no,362,no,no,unknown,187,1,-1,0,unknown,no
54,management,married,tertiary,no,69,no,no,unknown,113,1,-1,0,unknown,no
52,blue-collar,married,primary,no,1884,no,no,unknown,68,4,-1,0,unknown,no
51,unknown,married,unknown,no,12,no,no,unknown,45,1,-1,0,unknown,no
59,retired,married,unknown,no,1033,no,no,unknown,1199,1,-1,0,unknown,yes
58,housemaid,married,secondary,no,4840,no,no,unknown,366,1,-1,0,unknown,no
56,unknown,divorced,primary,no,558,no,no,unknown,119,1,-1,0,unknown,no
52,housemaid,married,primary,no,3283,no,no,unknown,553,1,-1,0,unknown,no
56,blue-collar,married,secondary,no,1210,no,no,unknown,935,1,-1,0,unknown,yes
53,technician,married,tertiary,no,431,yes,no,unknown,74,1,-1,0,unknown,no
58,unknown,married,unknown,no,0,no,no,unknown,464,2,-1,0,unknown,no
58,technician,married,primary,no,139,no,no,unknown,103,1,-1,0,unknown,no
51,technician,married,secondary,no,13089,no,no,unknown,247,1,-1,0,unknown,no
55,retired,married,primary,no,8894,no,no,unknown,262,1,-1,0,unknown,no
56,blue-collar,married,secondary,no,0,no,no,unknown,142,2,-1,0,unknown,no
59,technician,married,tertiary,no,4445,no,no,unknown,96,7,-1,0,unknown,no
57,housemaid,married,primary,no,2234,no,no,unknown,201,5,-1,0,unknown,no
54,admin.,married,secondary,no,1326,yes,no,unknown,105,2,-1,0,unknown,no
59,management,married,tertiary,no,7049,no,no,unknown,647,2,-1,0,unknown,no
55,housemaid,married,primary,no,0,no,no,unknown,306,3,-1,0,unknown,no
60,housemaid,married,secondary,no,3587,no,no,unknown,133,2,-1,0,unknown,no
58,management,married,tertiary,no,313,no,no,unknown,204,2,-1,0,unknown,no
56,retired,married,primary,no,0,no,no,unknown,188,2,-1,0,unknown,no
51,retired,married,primary,no,2525,no,no,unknown,184,2,-1,0,unknown,no
58,retired,married,primary,no,5092,no,no,unknown,199,6,-1,0,unknown,no
57,management,married,tertiary,no,1571,no,no,unknown,230,13,-1,0,unknown,no
56,housemaid,single,primary,no,1,no,no,unknown,83,2,-1,0,unknown,no
54,retired,married,secondary,no,3671,no,no,unknown,67,3,-1,0,unknown,no
51,entrepreneur,single,tertiary,yes,15,no,no,unknown,104,2,-1,0,unknown,no
57,admin.,married,secondary,no,5888,no,yes,unknown,288,3,-1,0,unknown,no
52,admin.,married,secondary,no,4233,no,no,unknown,158,2,-1,0,unknown,no
52,unemployed,married,unknown,no,83,yes,no,unknown,26,29,-1,0,unknown,no
58,housemaid,married,tertiary,no,497,no,no,unknown,138,5,-1,0,unknown,no
60,management,married,tertiary,no,79,no,no,unknown,48,3,-1,0,unknown,no
51,blue-collar,married,primary,no,2995,yes,no,unknown,93,2,-1,0,unknown,no
55,management,married,tertiary,no,10957,no,no,unknown,514,4,-1,0,unknown,no
59,retired,single,secondary,no,2432,no,no,unknown,236,2,-1,0,unknown,no
56,technician,married,secondary,no,225,yes,no,unknown,71,12,-1,0,unknown,no
52,management,divorced,tertiary,no,50,yes,no,unknown,84,3,-1,0,unknown,no
53,self-employed,divorced,tertiary,no,1841,no,no,unknown,403,5,-1,0,unknown,no
55,blue-collar,married,secondary,no,0,no,no,unknown,614,2,-1,0,unknown,yes
55,admin.,married,secondary,no,3664,no,yes,unknown,423,2,-1,0,unknown,no
53,retired,married,secondary,no,340,yes,no,unknown,138,1,-1,0,unknown,no
55,blue-collar,divorced,primary,no,215,no,no,unknown,202,1,-1,0,unknown,no
56,blue-collar,divorced,primary,no,596,no,no,unknown,123,1,-1,0,unknown,no
58,admin.,married,secondary,no,826,no,no,unknown,885,1,-1,0,unknown,yes
56,admin.,married,secondary,no,1290,no,no,unknown,243,1,-1,0,unknown,no
57,retired,single,secondary,no,5305,no,no,unknown,192,1,-1,0,unknown,no
52,admin.,married,secondary,no,693,no,no,unknown,271,1,-1,0,unknown,no
53,housemaid,divorced,secondary,no,292,no,no,unknown,92,2,-1,0,unknown,no
57,entrepreneur,married,secondary,no,5657,yes,no,unknown,146,1,-1,0,unknown,no
59,management,married,tertiary,no,3165,yes,no,unknown,278,2,-1,0,unknown,no
51,services,married,secondary,no,209,no,no,unknown,93,1,-1,0,unknown,no
54,management,married,tertiary,no,292,no,no,unknown,120,1,-1,0,unknown,no
51,housemaid,married,primary,no,2499,no,no,unknown,309,5,-1,0,unknown,no
57,blue-collar,married,unknown,no,108,no,no,unknown,98,1,-1,0,unknown,no
53,self-employed,married,tertiary,no,4397,yes,no,unknown,252,1,-1,0,unknown,no
57,entrepreneur,married,unknown,no,657,no,no,unknown,344,1,-1,0,unknown,no
58,retired,married,primary,no,657,yes,no,unknown,128,2,-1,0,unknown,no
55,entrepreneur,married,secondary,no,113,yes,no,unknown,186,1,-1,0,unknown,no
54,blue-collar,married,primary,no,1087,yes,no,unknown,77,1,-1,0,unknown,no
60,retired,single,secondary,no,1625,no,no,unknown,119,1,-1,0,unknown,no
52,management,married,tertiary,no,261,yes,no,unknown,437,2,-1,0,unknown,no
59,retired,married,secondary,no,3353,no,no,unknown,148,1,-1,0,unknown,no
54,technician,married,unknown,no,2564,no,no,unknown,134,1,-1,0,unknown,no
55,retired,married,secondary,no,2312,no,no,unknown,60,1,-1,0,unknown,no
55,technician,married,secondary,no,57,yes,no,unknown,331,12,-1,0,unknown,no
59,entrepreneur,married,tertiary,no,631,yes,no,unknown,167,1,-1,0,unknown,no
55,entrepreneur,married,primary,no,214,no,no,unknown,217,1,-1,0,unknown,no
58,management,married,primary,no,0,no,no,unknown,77,6,-1,0,unknown,no
56,self-employed,married,secondary,no,1113,no,no,unknown,138,1,-1,0,unknown,no
55,blue-collar,married,primary,no,472,no,no,unknown,80,2,-1,0,unknown,no
54,blue-collar,married,secondary,no,734,no,yes,unknown,124,1,-1,0,unknown,no
52,unknown,married,unknown,no,1317,no,no,unknown,58,1,-1,0,unknown,no
56,blue-collar,married,secondary,no,2190,no,yes,unknown,270,1,-1,0,unknown,no
54,retired,married,primary,no,2243,no,no,unknown,281,1,-1,0,unknown,no
51,housemaid,married,primary,no,3073,no,no,unknown,410,1,-1,0,unknown,no
53,unemployed,married,secondary,no,0,yes,no,unknown,313,1,-1,0,unknown,no
56,retired,married,primary,no,133,no,yes,unknown,322,2,-1,0,unknown,no
60,housemaid,married,primary,no,517,no,no,unknown,1178,3,-1,0,unknown,no
51,technician,divorced,primary,no,548,no,no,unknown,138,2,-1,0,unknown,no
52,entrepreneur,divorced,tertiary,no,199,yes,yes,unknown,246,2,-1,0,unknown,no
58,retired,married,primary,no,1761,no,no,unknown,773,4,-1,0,unknown,no
55,management,married,tertiary,no,1433,no,no,unknown,298,3,-1,0,unknown,no
52,housemaid,married,primary,no,310,no,yes,unknown,100,4,-1,0,unknown,no
55,housemaid,divorced,primary,no,0,no,no,unknown,90,8,-1,0,unknown,no
59,retired,married,primary,no,4949,no,yes,unknown,168,8,-1,0,unknown,no
52,services,married,secondary,no,-336,no,yes,unknown,111,8,-1,0,unknown,no
56,technician,married,secondary,no,654,yes,yes,unknown,62,2,-1,0,unknown,no
58,retired,married,tertiary,no,3628,no,no,unknown,109,2,-1,0,unknown,no
54,housemaid,married,secondary,no,1977,no,no,unknown,69,3,-1,0,unknown,no
56,housemaid,married,primary,no,657,no,no,unknown,211,2,-1,0,unknown,no
52,retired,divorced,tertiary,no,3687,yes,yes,unknown,741,4,-1,0,unknown,yes
51,management,married,secondary,no,2216,yes,yes,unknown,95,8,-1,0,unknown,no
57,blue-collar,married,primary,no,24,no,no,unknown,109,2,-1,0,unknown,no
58,technician,married,secondary,no,116,no,no,unknown,580,3,-1,0,unknown,no
59,blue-collar,married,secondary,yes,-918,yes,no,unknown,253,2,-1,0,unknown,no
52,unemployed,married,secondary,no,0,no,no,unknown,18,7,-1,0,unknown,no
51,management,married,unknown,no,721,no,no,unknown,276,3,-1,0,unknown,no
58,retired,married,primary,no,0,yes,no,unknown,204,4,-1,0,unknown,no
51,services,married,primary,no,294,no,no,unknown,112,2,-1,0,unknown,no
57,blue-collar,divorced,primary,no,3111,no,no,unknown,92,6,-1,0,unknown,no
52,management,married,primary,no,740,no,no,unknown,206,1,-1,0,unknown,no
51,admin.,married,secondary,no,924,yes,no,unknown,215,3,-1,0,unknown,no
59,blue-collar,married,secondary,no,969,no,no,unknown,270,1,-1,0,unknown,no
60,admin.,married,secondary,no,504,no,no,unknown,178,4,-1,0,unknown,no
56,retired,married,tertiary,no,3708,no,no,unknown,210,2,-1,0,unknown,no
54,blue-collar,married,primary,no,0,no,no,unknown,101,6,-1,0,unknown,no
55,retired,married,tertiary,no,2929,no,no,unknown,556,3,-1,0,unknown,no
51,housemaid,married,primary,no,13292,no,no,unknown,1238,2,-1,0,unknown,no
57,services,married,secondary,no,197,no,no,unknown,116,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,0,no,no,unknown,73,3,-1,0,unknown,no
54,blue-collar,married,secondary,no,853,no,no,unknown,24,5,-1,0,unknown,no
53,housemaid,married,secondary,no,2406,yes,no,unknown,393,2,-1,0,unknown,no
59,retired,married,primary,no,2722,no,no,unknown,145,1,-1,0,unknown,no
57,retired,married,primary,no,903,no,no,unknown,141,1,-1,0,unknown,no
52,technician,divorced,tertiary,no,728,no,no,unknown,644,1,-1,0,unknown,no
53,technician,married,tertiary,no,6072,no,yes,unknown,226,4,-1,0,unknown,no
60,management,married,primary,no,21292,no,no,unknown,242,6,-1,0,unknown,no
55,entrepreneur,divorced,tertiary,no,461,yes,yes,unknown,267,3,-1,0,unknown,no
57,management,divorced,unknown,no,0,no,no,unknown,235,2,-1,0,unknown,no
58,services,married,secondary,no,12180,no,no,unknown,121,5,-1,0,unknown,no
51,self-employed,married,tertiary,no,2007,no,no,unknown,1021,1,-1,0,unknown,no
51,management,single,secondary,no,1610,yes,no,unknown,1248,3,-1,0,unknown,yes
55,management,divorced,tertiary,no,25,no,no,unknown,404,3,-1,0,unknown,no
59,retired,married,primary,no,0,no,no,unknown,39,1,-1,0,unknown,no
53,technician,single,secondary,yes,-435,yes,yes,unknown,131,2,-1,0,unknown,no
55,technician,married,tertiary,no,4359,no,no,unknown,394,2,-1,0,unknown,no
55,technician,married,unknown,no,0,no,no,unknown,153,1,-1,0,unknown,no
55,entrepreneur,divorced,primary,no,29,no,no,unknown,500,1,-1,0,unknown,no
53,blue-collar,married,primary,no,4641,no,no,unknown,356,2,-1,0,unknown,no
58,entrepreneur,married,secondary,no,2,no,no,unknown,684,1,-1,0,unknown,no
56,admin.,single,secondary,no,-13,no,no,unknown,52,3,-1,0,unknown,no
59,blue-collar,married,primary,no,416,no,no,unknown,92,3,-1,0,unknown,no
58,blue-collar,married,primary,no,96,no,no,unknown,76,3,-1,0,unknown,no
59,retired,married,primary,no,1085,no,no,unknown,191,1,-1,0,unknown,no
53,retired,married,secondary,no,136,no,no,unknown,254,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,1250,no,no,unknown,342,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,33,no,yes,unknown,721,3,-1,0,unknown,yes
57,technician,divorced,secondary,no,145,no,yes,unknown,420,4,-1,0,unknown,no
52,blue-collar,married,secondary,no,167,no,no,unknown,163,1,-1,0,unknown,no
59,services,married,primary,no,31,no,no,unknown,41,3,-1,0,unknown,no
53,entrepreneur,divorced,tertiary,no,196,yes,no,unknown,178,7,-1,0,unknown,no
53,blue-collar,married,secondary,no,1093,yes,yes,unknown,244,3,-1,0,unknown,no
55,housemaid,married,primary,no,3680,no,no,unknown,131,1,-1,0,unknown,no
53,self-employed,married,tertiary,no,2627,yes,yes,unknown,18,30,-1,0,unknown,no
55,management,married,tertiary,no,0,no,no,unknown,607,2,-1,0,unknown,no
54,technician,divorced,unknown,no,1725,no,no,unknown,216,3,-1,0,unknown,no
53,services,single,secondary,no,725,yes,no,unknown,227,4,-1,0,unknown,no
54,technician,single,unknown,no,1695,no,no,unknown,168,1,-1,0,unknown,no
51,admin.,married,secondary,no,-192,no,no,unknown,176,3,-1,0,unknown,no
60,retired,single,primary,no,470,no,no,unknown,100,2,-1,0,unknown,no
51,blue-collar,married,primary,no,5050,no,yes,unknown,75,7,-1,0,unknown,no
56,entrepreneur,married,secondary,no,535,yes,yes,unknown,345,4,-1,0,unknown,no
54,retired,married,primary,no,1156,no,no,unknown,64,2,-1,0,unknown,no
58,unemployed,single,primary,no,278,no,no,unknown,1009,5,-1,0,unknown,no
51,housemaid,married,primary,no,108,no,no,unknown,278,2,-1,0,unknown,no
55,blue-collar,married,primary,no,835,yes,no,unknown,40,18,-1,0,unknown,no
54,unknown,married,secondary,no,1241,no,no,unknown,97,6,-1,0,unknown,no
54,technician,married,tertiary,no,417,yes,no,unknown,375,2,-1,0,unknown,no
57,admin.,divorced,primary,no,987,no,no,unknown,295,2,-1,0,unknown,no
57,management,divorced,unknown,no,0,no,no,unknown,335,3,-1,0,unknown,no
58,management,divorced,primary,no,5914,no,no,unknown,69,4,-1,0,unknown,no
51,admin.,married,secondary,no,2967,no,no,unknown,83,2,-1,0,unknown,no
56,management,married,tertiary,no,21664,no,no,unknown,214,8,-1,0,unknown,no
58,management,married,primary,no,1136,no,no,unknown,65,3,-1,0,unknown,no
55,blue-collar,married,primary,no,2896,no,no,unknown,138,3,-1,0,unknown,no
56,blue-collar,married,primary,no,1046,no,yes,unknown,329,13,-1,0,unknown,no
58,self-employed,married,secondary,no,372,no,no,unknown,315,2,-1,0,unknown,no
55,retired,married,secondary,no,466,no,no,unknown,287,4,-1,0,unknown,no
55,technician,married,primary,no,1498,no,yes,unknown,345,2,-1,0,unknown,no
59,retired,married,primary,no,0,no,no,unknown,192,1,-1,0,unknown,no
52,technician,married,unknown,no,562,no,no,unknown,187,1,-1,0,unknown,no
60,management,married,primary,no,0,no,no,unknown,442,1,-1,0,unknown,no
55,technician,married,tertiary,no,2512,yes,no,unknown,166,1,-1,0,unknown,no
61,retired,married,secondary,no,296,no,no,unknown,18,1,-1,0,unknown,no
54,blue-collar,single,unknown,no,6622,no,no,unknown,83,1,-1,0,unknown,no
55,management,single,tertiary,no,854,yes,yes,unknown,98,4,-1,0,unknown,no
53,retired,married,secondary,no,1296,yes,no,unknown,115,1,-1,0,unknown,no
57,retired,married,primary,no,7938,no,no,unknown,133,1,-1,0,unknown,no
52,entrepreneur,married,primary,no,2138,no,no,unknown,134,1,-1,0,unknown,no
60,blue-collar,married,primary,no,686,yes,no,unknown,147,2,-1,0,unknown,no
57,retired,married,primary,no,5799,no,no,unknown,97,1,-1,0,unknown,no
55,housemaid,divorced,primary,no,2014,no,no,unknown,156,2,-1,0,unknown,no
59,retired,divorced,primary,no,2516,no,no,unknown,404,1,-1,0,unknown,no
59,housemaid,divorced,secondary,no,0,no,no,unknown,98,1,-1,0,unknown,no
60,retired,single,tertiary,no,568,no,no,unknown,81,1,-1,0,unknown,no
57,housemaid,married,primary,no,1870,no,no,unknown,129,1,-1,0,unknown,no
55,management,married,primary,no,1446,no,no,unknown,135,1,-1,0,unknown,no
55,blue-collar,married,primary,no,0,no,no,unknown,285,1,-1,0,unknown,no
53,housemaid,single,primary,no,1238,no,no,unknown,23,3,-1,0,unknown,no
55,retired,divorced,primary,no,925,no,no,unknown,254,1,-1,0,unknown,no
53,housemaid,married,secondary,no,1060,no,no,unknown,107,4,-1,0,unknown,no
56,retired,divorced,secondary,no,4,no,no,unknown,135,1,-1,0,unknown,no
58,blue-collar,married,primary,no,73,no,no,unknown,116,1,-1,0,unknown,no
56,blue-collar,married,primary,no,0,no,no,unknown,82,2,-1,0,unknown,no
51,housemaid,divorced,primary,no,336,no,no,unknown,105,1,-1,0,unknown,no
58,technician,married,secondary,no,592,no,no,unknown,206,1,-1,0,unknown,no
59,technician,married,secondary,no,4322,no,no,unknown,174,1,-1,0,unknown,no
51,blue-collar,married,primary,no,1869,no,no,unknown,30,3,-1,0,unknown,no
55,blue-collar,married,primary,no,11,no,no,unknown,150,2,-1,0,unknown,no
58,blue-collar,married,secondary,no,544,no,no,unknown,97,1,-1,0,unknown,no
58,retired,divorced,secondary,no,0,no,no,unknown,436,5,-1,0,unknown,no
53,blue-collar,married,secondary,no,1653,no,no,unknown,88,2,-1,0,unknown,no
52,services,married,secondary,no,517,yes,no,unknown,180,1,-1,0,unknown,no
51,blue-collar,married,primary,no,48,no,yes,unknown,130,1,-1,0,unknown,no
53,technician,divorced,secondary,no,305,no,yes,unknown,192,1,-1,0,unknown,no
55,self-employed,married,secondary,no,39,no,no,unknown,20,1,-1,0,unknown,no
51,blue-collar,divorced,primary,no,886,no,no,unknown,167,1,-1,0,unknown,no
51,housemaid,married,primary,no,1382,no,no,unknown,226,1,-1,0,unknown,no
60,housemaid,married,primary,no,352,no,yes,unknown,81,2,-1,0,unknown,no
56,management,divorced,secondary,no,278,yes,no,unknown,269,1,-1,0,unknown,no
58,self-employed,married,primary,no,671,yes,no,unknown,16,3,-1,0,unknown,no
53,blue-collar,married,primary,no,1100,yes,no,unknown,714,2,-1,0,unknown,no
54,retired,single,secondary,no,515,yes,no,unknown,205,1,-1,0,unknown,no
56,management,divorced,tertiary,no,4266,yes,no,unknown,490,4,-1,0,unknown,yes
59,management,divorced,tertiary,no,0,no,no,unknown,437,2,-1,0,unknown,no
52,housemaid,divorced,secondary,no,334,yes,no,unknown,422,9,-1,0,unknown,no
59,retired,married,secondary,no,3,no,no,unknown,1199,2,-1,0,unknown,no
