age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
26,technician,single,tertiary,no,170,yes,no,cellular,486,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,87,no,no,telephone,245,1,-1,0,unknown,no
29,technician,single,secondary,no,1714,no,yes,telephone,45,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,8,yes,yes,cellular,627,1,-1,0,unknown,yes
30,entrepreneur,married,secondary,no,1160,no,yes,cellular,244,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,1243,no,yes,cellular,1341,7,-1,0,unknown,yes
30,blue-collar,single,secondary,no,1598,yes,no,cellular,634,1,-1,0,unknown,yes
26,admin.,single,secondary,no,81,no,yes,cellular,604,1,-1,0,unknown,no
30,services,married,secondary,no,5,no,yes,cellular,829,5,-1,0,unknown,yes
28,blue-collar,single,secondary,no,339,yes,no,cellular,353,1,-1,0,unknown,no
28,technician,married,tertiary,no,1198,no,yes,cellular,57,3,-1,0,unknown,no
29,admin.,married,secondary,no,795,yes,yes,cellular,270,2,-1,0,unknown,no
25,blue-collar,single,primary,no,2483,no,no,cellular,1499,3,-1,0,unknown,yes
30,technician,married,tertiary,no,1338,yes,yes,cellular,81,6,-1,0,unknown,no
29,services,married,secondary,no,3,yes,no,cellular,183,1,-1,0,unknown,no
30,technician,married,tertiary,no,91,no,no,cellular,363,2,-1,0,unknown,no
30,technician,single,secondary,no,-156,no,yes,cellular,119,2,-1,0,unknown,no
29,blue-collar,single,secondary,no,8079,no,yes,cellular,171,1,-1,0,unknown,no
27,student,single,secondary,no,106,yes,no,telephone,127,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,0,yes,yes,cellular,1399,1,-1,0,unknown,yes
30,services,single,secondary,no,211,no,yes,cellular,133,3,-1,0,unknown,no
26,management,single,tertiary,no,45,no,no,cellular,1187,3,-1,0,unknown,yes
29,technician,single,secondary,no,3527,no,yes,cellular,171,5,-1,0,unknown,no
26,services,single,secondary,no,235,no,no,cellular,721,3,-1,0,unknown,no
29,blue-collar,single,secondary,no,482,no,yes,cellular,1097,3,-1,0,unknown,yes
25,student,single,tertiary,no,-113,no,no,cellular,300,3,-1,0,unknown,no
27,entrepreneur,married,tertiary,no,-23,no,no,cellular,123,4,-1,0,unknown,no
29,management,married,tertiary,no,6586,no,no,cellular,176,1,-1,0,unknown,no
29,admin.,married,secondary,no,111,no,yes,cellular,114,1,-1,0,unknown,no
30,admin.,single,tertiary,no,5,no,yes,cellular,58,1,-1,0,unknown,no
26,management,married,tertiary,no,17,no,yes,cellular,522,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,455,yes,no,cellular,166,1,-1,0,unknown,no
26,housemaid,married,secondary,no,-759,yes,no,cellular,191,1,-1,0,unknown,no
27,services,single,secondary,no,70,yes,no,cellular,170,1,-1,0,unknown,no
27,admin.,married,secondary,no,941,yes,no,cellular,124,1,-1,0,unknown,no
26,admin.,single,primary,no,528,yes,yes,cellular,102,2,-1,0,unknown,no
27,entrepreneur,single,tertiary,no,6,no,no,cellular,143,2,-1,0,unknown,no
27,admin.,single,secondary,no,428,no,yes,telephone,321,2,-1,0,unknown,no
28,management,married,tertiary,no,17,yes,no,cellular,16,2,-1,0,unknown,no
29,admin.,married,secondary,no,287,no,yes,cellular,249,2,-1,0,unknown,no
29,blue-collar,married,primary,no,243,no,yes,cellular,109,2,-1,0,unknown,no
29,services,single,secondary,no,0,yes,no,cellular,314,2,-1,0,unknown,no
30,blue-collar,married,primary,no,35,yes,no,cellular,366,2,-1,0,unknown,no
29,management,single,tertiary,no,983,yes,no,cellular,963,2,-1,0,unknown,yes
27,entrepreneur,married,secondary,no,-36,no,yes,cellular,120,10,-1,0,unknown,no
26,housemaid,single,secondary,no,93,no,no,cellular,255,3,-1,0,unknown,no
28,blue-collar,married,primary,no,565,no,no,cellular,189,2,-1,0,unknown,no
27,admin.,single,secondary,no,3638,no,no,cellular,271,5,-1,0,unknown,no
25,admin.,single,secondary,no,184,no,yes,telephone,437,7,-1,0,unknown,no
30,services,married,secondary,no,4,yes,no,cellular,188,2,-1,0,unknown,no
25,management,single,tertiary,no,10,no,no,cellular,549,2,-1,0,unknown,no
29,admin.,married,secondary,no,93,yes,yes,cellular,161,4,-1,0,unknown,no
29,services,married,secondary,no,10,yes,no,cellular,246,2,-1,0,unknown,no
25,services,single,secondary,no,-41,no,yes,cellular,114,2,-1,0,unknown,no
25,blue-collar,single,secondary,no,-375,yes,no,cellular,61,2,-1,0,unknown,no
29,technician,married,tertiary,no,138,yes,yes,cellular,113,3,-1,0,unknown,no
30,services,divorced,secondary,no,-94,yes,no,cellular,41,2,-1,0,unknown,no
29,blue-collar,single,primary,no,10,no,no,cellular,135,3,-1,0,unknown,no
27,admin.,married,secondary,yes,-517,yes,no,cellular,172,3,-1,0,unknown,no
28,technician,single,secondary,no,36,no,no,cellular,158,3,-1,0,unknown,no
29,blue-collar,married,secondary,no,64,yes,yes,cellular,611,2,-1,0,unknown,no
30,technician,married,secondary,no,450,no,yes,cellular,72,4,-1,0,unknown,no
25,technician,married,secondary,no,-559,yes,no,cellular,189,3,-1,0,unknown,no
29,management,married,tertiary,no,581,yes,yes,cellular,192,2,-1,0,unknown,no
30,self-employed,single,secondary,no,635,no,yes,cellular,209,2,-1,0,unknown,no
28,services,married,secondary,no,7,yes,yes,cellular,226,4,-1,0,unknown,no
28,management,single,secondary,no,62,no,no,cellular,467,3,-1,0,unknown,no
27,housemaid,married,primary,yes,-238,no,no,cellular,132,4,-1,0,unknown,no
28,technician,married,secondary,no,2919,yes,no,cellular,101,3,-1,0,unknown,no
29,technician,married,unknown,no,627,yes,no,cellular,140,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,0,yes,no,cellular,768,2,-1,0,unknown,no
27,admin.,married,secondary,no,639,no,yes,cellular,243,3,-1,0,unknown,no
29,housemaid,married,secondary,no,85,yes,no,cellular,76,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,-191,no,yes,cellular,115,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,332,no,no,cellular,465,3,-1,0,unknown,no
29,admin.,married,secondary,no,97,yes,no,cellular,136,6,-1,0,unknown,no
28,management,divorced,secondary,no,-76,no,yes,cellular,1271,2,-1,0,unknown,no
30,technician,married,secondary,no,-287,yes,no,cellular,244,3,-1,0,unknown,no
29,services,single,secondary,no,184,no,no,cellular,46,3,-1,0,unknown,no
27,admin.,divorced,secondary,no,0,no,yes,cellular,227,4,-1,0,unknown,no
29,technician,married,secondary,no,428,no,no,cellular,131,4,-1,0,unknown,no
27,blue-collar,divorced,secondary,no,1,yes,no,cellular,116,3,-1,0,unknown,no
30,entrepreneur,single,secondary,no,638,no,no,cellular,358,6,-1,0,unknown,no
29,blue-collar,married,secondary,no,2312,yes,no,telephone,109,3,-1,0,unknown,no
28,admin.,married,secondary,no,0,yes,yes,cellular,546,2,-1,0,unknown,no
29,admin.,married,secondary,no,1,yes,no,cellular,56,3,-1,0,unknown,no
30,management,single,tertiary,no,13,no,no,cellular,21,3,-1,0,unknown,no
29,entrepreneur,married,secondary,no,926,yes,no,cellular,169,2,-1,0,unknown,no
26,blue-collar,married,secondary,no,155,no,yes,cellular,76,3,-1,0,unknown,no
25,services,single,secondary,no,333,no,yes,cellular,1056,2,-1,0,unknown,yes
29,housemaid,married,primary,no,0,yes,no,cellular,317,3,-1,0,unknown,no
26,services,married,secondary,yes,27,yes,no,telephone,49,3,-1,0,unknown,no
29,technician,married,unknown,no,2,no,no,cellular,65,3,-1,0,unknown,no
30,entrepreneur,married,primary,no,2686,yes,no,cellular,808,3,-1,0,unknown,yes
27,unemployed,married,secondary,no,1228,no,no,cellular,77,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,162,yes,no,cellular,126,3,-1,0,unknown,no
25,services,single,secondary,no,-352,no,no,cellular,246,1,-1,0,unknown,no
29,management,married,tertiary,no,0,yes,yes,cellular,218,1,-1,0,unknown,no
28,student,married,tertiary,no,1,no,no,cellular,92,4,-1,0,unknown,no
27,services,single,secondary,no,1928,no,yes,cellular,513,5,-1,0,unknown,no
27,technician,single,unknown,no,59,no,no,cellular,792,4,-1,0,unknown,no
28,unemployed,single,secondary,no,-34,no,no,cellular,355,1,-1,0,unknown,no
29,services,single,secondary,no,153,no,no,cellular,734,2,-1,0,unknown,no
27,admin.,single,secondary,no,454,no,yes,cellular,331,2,-1,0,unknown,no
29,management,married,tertiary,no,0,yes,no,telephone,91,2,-1,0,unknown,no
25,technician,single,secondary,no,534,no,no,cellular,167,7,-1,0,unknown,no
30,blue-collar,single,primary,no,0,no,no,cellular,716,3,-1,0,unknown,yes
28,admin.,married,secondary,no,317,yes,no,cellular,673,2,-1,0,unknown,no
30,admin.,married,secondary,no,0,no,no,cellular,127,5,-1,0,unknown,no
30,management,married,tertiary,no,11,no,no,cellular,84,5,-1,0,unknown,no
29,student,single,tertiary,no,5,no,no,cellular,889,5,-1,0,unknown,yes
25,blue-collar,married,secondary,no,0,no,yes,cellular,1424,4,-1,0,unknown,yes
27,entrepreneur,married,tertiary,no,139,no,no,cellular,448,5,-1,0,unknown,yes
25,blue-collar,single,secondary,no,377,no,no,cellular,1412,4,-1,0,unknown,no
28,management,single,tertiary,no,0,yes,no,cellular,767,5,-1,0,unknown,yes
29,blue-collar,married,secondary,no,0,yes,no,cellular,186,4,-1,0,unknown,no
30,technician,married,unknown,no,0,yes,no,cellular,510,3,-1,0,unknown,no
28,services,single,secondary,no,0,no,yes,cellular,133,1,-1,0,unknown,no
29,blue-collar,single,unknown,no,694,yes,yes,cellular,1806,4,-1,0,unknown,yes
26,admin.,divorced,secondary,no,1,no,no,cellular,92,1,-1,0,unknown,no
29,management,married,tertiary,no,465,yes,no,cellular,191,1,-1,0,unknown,no
27,management,single,tertiary,no,151,yes,no,cellular,496,1,-1,0,unknown,yes
25,services,single,tertiary,no,130,yes,no,cellular,49,1,-1,0,unknown,no
26,technician,single,secondary,no,354,no,no,cellular,586,1,-1,0,unknown,yes
28,blue-collar,married,primary,no,0,yes,no,cellular,129,2,-1,0,unknown,no
28,admin.,married,secondary,yes,105,no,no,cellular,130,1,-1,0,unknown,no
26,self-employed,single,secondary,no,166,yes,no,cellular,83,2,-1,0,unknown,no
30,technician,married,secondary,no,-393,yes,yes,cellular,435,1,-1,0,unknown,yes
25,services,single,secondary,no,93,no,no,cellular,130,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,-188,no,no,telephone,198,1,-1,0,unknown,no
27,services,married,secondary,no,100,no,no,cellular,57,2,-1,0,unknown,no
26,blue-collar,single,primary,no,-35,no,no,cellular,243,1,-1,0,unknown,no
28,technician,married,secondary,no,272,no,yes,cellular,183,1,-1,0,unknown,no
27,technician,married,tertiary,no,77,yes,no,cellular,143,1,-1,0,unknown,no
30,management,married,tertiary,no,319,yes,yes,cellular,91,2,-1,0,unknown,no
26,admin.,single,secondary,no,74,no,yes,cellular,419,2,-1,0,unknown,no
25,blue-collar,single,secondary,no,158,yes,yes,cellular,231,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,2870,yes,no,cellular,988,1,-1,0,unknown,yes
28,management,single,tertiary,no,1,yes,no,cellular,241,2,-1,0,unknown,no
27,admin.,divorced,secondary,no,451,yes,no,cellular,652,1,-1,0,unknown,yes
25,admin.,single,secondary,no,-213,no,yes,cellular,592,1,-1,0,unknown,no
26,management,single,tertiary,no,55,no,yes,cellular,165,5,-1,0,unknown,no
30,admin.,single,secondary,no,-36,no,no,cellular,561,9,-1,0,unknown,yes
29,services,married,secondary,no,249,yes,no,cellular,346,2,-1,0,unknown,no
26,admin.,single,secondary,yes,0,yes,no,cellular,157,2,-1,0,unknown,no
29,admin.,married,secondary,no,73,yes,no,cellular,252,2,-1,0,unknown,no
27,student,married,secondary,no,119,yes,no,cellular,781,2,-1,0,unknown,yes
28,student,single,tertiary,no,61,yes,no,cellular,401,8,-1,0,unknown,no
25,blue-collar,single,secondary,no,195,no,no,cellular,1339,3,-1,0,unknown,no
29,admin.,single,secondary,no,454,no,no,telephone,127,11,-1,0,unknown,no
29,management,married,tertiary,no,16,yes,no,cellular,605,6,-1,0,unknown,no
27,management,married,tertiary,no,4909,no,yes,cellular,159,3,-1,0,unknown,no
26,blue-collar,married,secondary,no,-11,yes,yes,cellular,1150,3,-1,0,unknown,yes
26,entrepreneur,married,secondary,no,-142,yes,no,cellular,126,1,-1,0,unknown,no
27,admin.,single,secondary,no,180,no,yes,cellular,114,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,723,no,yes,cellular,235,1,-1,0,unknown,no
30,services,married,secondary,no,7032,no,no,cellular,102,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,4146,no,no,cellular,628,1,-1,0,unknown,no
27,housemaid,married,secondary,no,0,no,yes,cellular,72,1,-1,0,unknown,no
30,services,married,secondary,no,1286,yes,yes,cellular,544,1,-1,0,unknown,no
30,management,married,tertiary,no,3134,yes,no,cellular,124,1,-1,0,unknown,no
30,management,single,tertiary,no,4,yes,no,cellular,284,1,-1,0,unknown,no
27,management,married,tertiary,no,342,yes,no,cellular,818,1,-1,0,unknown,no
29,management,married,tertiary,no,727,yes,no,cellular,87,1,-1,0,unknown,no
30,admin.,married,secondary,no,-44,yes,no,cellular,97,1,-1,0,unknown,no
27,housemaid,married,secondary,yes,65,yes,yes,cellular,59,1,-1,0,unknown,no
25,self-employed,single,tertiary,no,453,yes,no,cellular,134,1,-1,0,unknown,no
29,services,single,secondary,no,0,no,no,cellular,58,1,-1,0,unknown,no
26,self-employed,single,tertiary,no,82,yes,no,cellular,200,1,-1,0,unknown,no
25,student,single,secondary,no,963,yes,no,cellular,28,1,-1,0,unknown,no
30,management,married,tertiary,no,931,no,no,cellular,1183,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,379,no,yes,cellular,164,1,-1,0,unknown,no
30,management,married,tertiary,no,248,no,no,cellular,692,1,-1,0,unknown,no
25,services,married,secondary,no,10,yes,no,cellular,114,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,1,yes,no,cellular,259,1,-1,0,unknown,no
30,services,divorced,secondary,no,21,no,no,cellular,49,1,-1,0,unknown,no
26,services,single,secondary,no,-189,no,yes,cellular,538,2,-1,0,unknown,yes
29,technician,single,tertiary,no,406,yes,no,cellular,119,1,-1,0,unknown,no
28,management,married,tertiary,no,3516,no,no,cellular,232,1,-1,0,unknown,no
26,technician,single,secondary,no,603,no,yes,cellular,176,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,-61,no,no,cellular,270,1,-1,0,unknown,no
27,admin.,single,unknown,no,5,yes,no,cellular,225,2,-1,0,unknown,no
27,services,single,secondary,no,1820,yes,no,cellular,1027,1,-1,0,unknown,yes
29,blue-collar,single,secondary,no,28,no,no,cellular,360,2,-1,0,unknown,no
28,management,single,tertiary,no,416,yes,yes,cellular,345,1,-1,0,unknown,no
29,services,single,secondary,no,37,no,yes,cellular,309,2,-1,0,unknown,no
29,admin.,married,secondary,no,453,yes,no,cellular,384,4,-1,0,unknown,no
30,management,single,tertiary,no,1289,no,no,cellular,489,2,-1,0,unknown,no
29,management,married,tertiary,no,1,yes,no,cellular,695,1,-1,0,unknown,no
30,technician,single,tertiary,no,178,no,no,cellular,656,3,-1,0,unknown,yes
27,entrepreneur,single,secondary,no,2,yes,no,cellular,25,1,-1,0,unknown,no
29,management,married,tertiary,no,51,yes,no,cellular,1319,5,-1,0,unknown,yes
30,blue-collar,married,primary,no,135,yes,no,telephone,268,5,-1,0,unknown,no
29,management,married,tertiary,no,900,no,no,cellular,275,2,-1,0,unknown,no
26,self-employed,married,tertiary,no,10005,yes,no,cellular,84,2,-1,0,unknown,no
29,technician,married,tertiary,no,1337,yes,no,cellular,125,2,-1,0,unknown,no
26,admin.,married,secondary,no,5231,no,yes,cellular,222,2,-1,0,unknown,no
26,student,single,tertiary,yes,47,no,yes,cellular,257,2,-1,0,unknown,no
29,technician,married,tertiary,no,1413,yes,no,cellular,170,4,-1,0,unknown,no
30,management,married,tertiary,no,101,yes,no,cellular,88,1,-1,0,unknown,no
29,services,married,secondary,no,23,no,no,cellular,57,4,-1,0,unknown,no
27,services,married,secondary,no,0,yes,no,cellular,991,5,-1,0,unknown,yes
27,blue-collar,married,secondary,no,0,yes,no,cellular,444,6,-1,0,unknown,no
30,blue-collar,married,primary,no,-199,yes,yes,telephone,207,10,-1,0,unknown,no
29,services,married,secondary,no,3220,no,no,cellular,172,3,-1,0,unknown,no
27,student,single,secondary,no,24,yes,no,cellular,320,2,-1,0,unknown,no
27,blue-collar,divorced,unknown,no,2323,yes,no,cellular,153,1,-1,0,unknown,no
29,unemployed,married,secondary,no,-25,yes,no,cellular,143,1,-1,0,unknown,no
28,technician,married,tertiary,no,858,yes,no,cellular,602,1,-1,0,unknown,no
29,technician,married,tertiary,no,1535,yes,no,cellular,134,2,-1,0,unknown,no
28,admin.,single,secondary,no,-39,no,yes,cellular,64,2,-1,0,unknown,no
30,management,single,tertiary,no,502,no,yes,cellular,572,1,-1,0,unknown,yes
30,services,divorced,primary,no,459,yes,no,cellular,494,1,-1,0,unknown,yes
27,services,married,secondary,no,891,yes,no,cellular,240,1,-1,0,unknown,no
30,management,divorced,tertiary,no,106,yes,no,cellular,149,1,-1,0,unknown,no
30,management,married,tertiary,no,593,yes,yes,cellular,412,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,2378,yes,yes,cellular,800,6,-1,0,unknown,no
27,services,single,secondary,no,-124,no,no,cellular,217,1,-1,0,unknown,no
29,services,single,secondary,yes,-308,no,no,cellular,113,1,-1,0,unknown,no
25,admin.,married,secondary,no,18,yes,no,cellular,225,1,-1,0,unknown,no
29,blue-collar,married,secondary,yes,-643,yes,no,cellular,277,1,-1,0,unknown,no
30,services,single,secondary,no,114,no,yes,cellular,110,10,-1,0,unknown,no
26,blue-collar,married,secondary,no,-384,yes,yes,cellular,143,1,-1,0,unknown,no
29,entrepreneur,married,secondary,yes,-388,yes,no,cellular,411,3,-1,0,unknown,no
30,services,single,secondary,yes,-366,yes,no,cellular,516,1,-1,0,unknown,yes
29,entrepreneur,married,primary,no,519,yes,no,cellular,120,1,-1,0,unknown,no
29,technician,single,secondary,yes,28,yes,no,cellular,203,1,-1,0,unknown,no
29,self-employed,married,tertiary,no,1,no,no,cellular,167,3,-1,0,unknown,no
30,entrepreneur,married,tertiary,no,501,yes,no,cellular,94,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,183,yes,no,cellular,610,1,-1,0,unknown,yes
29,admin.,single,secondary,no,-133,no,no,cellular,108,1,-1,0,unknown,no
26,technician,married,tertiary,no,192,yes,no,cellular,116,1,-1,0,unknown,no
27,management,married,tertiary,no,33,yes,no,cellular,337,1,-1,0,unknown,no
27,admin.,married,secondary,no,283,yes,no,cellular,483,1,-1,0,unknown,no
28,management,single,secondary,no,-994,yes,yes,cellular,174,2,-1,0,unknown,no
28,admin.,married,secondary,no,5,yes,no,cellular,121,1,-1,0,unknown,no
28,admin.,married,secondary,no,17,yes,no,cellular,269,1,-1,0,unknown,no
27,self-employed,single,tertiary,yes,5,no,yes,cellular,384,1,-1,0,unknown,no
30,management,married,tertiary,no,4145,yes,yes,cellular,302,1,-1,0,unknown,no
30,services,married,secondary,no,-27,yes,no,cellular,65,1,-1,0,unknown,no
30,management,married,tertiary,no,107,yes,yes,cellular,263,1,-1,0,unknown,no
30,admin.,divorced,secondary,no,10,yes,no,cellular,658,2,-1,0,unknown,yes
27,admin.,married,secondary,no,53,yes,no,cellular,362,2,-1,0,unknown,no
25,management,single,tertiary,no,0,no,yes,cellular,342,1,-1,0,unknown,no
30,technician,married,secondary,no,24,yes,no,cellular,112,3,-1,0,unknown,no
26,admin.,single,secondary,no,0,yes,no,cellular,142,1,-1,0,unknown,no
26,blue-collar,married,primary,no,256,yes,no,cellular,169,2,-1,0,unknown,no
30,management,married,tertiary,no,1195,no,no,cellular,146,2,-1,0,unknown,no
28,admin.,single,unknown,no,24,yes,no,cellular,415,2,-1,0,unknown,yes
28,management,single,tertiary,no,2249,yes,yes,cellular,595,2,-1,0,unknown,no
28,services,single,secondary,no,458,no,no,cellular,328,3,-1,0,unknown,no
30,technician,single,secondary,no,53,yes,no,cellular,352,5,-1,0,unknown,no
26,technician,single,secondary,yes,-454,no,yes,cellular,652,2,-1,0,unknown,no
29,self-employed,married,tertiary,no,242,yes,no,cellular,73,4,-1,0,unknown,no
29,unemployed,divorced,tertiary,no,1718,yes,no,cellular,579,2,-1,0,unknown,no
26,admin.,married,secondary,no,0,yes,no,cellular,788,6,-1,0,unknown,no
